empleados_id,satisfaccion,evaluacion,numero_proyecto,horas_mensuales,antiguedad_empresa,accidentes,promocionado,departamento,nivel_salario,abandono
438,0.43,0.53,2,160,3,0,0,soporte,bajo,Si
439,0.77,0.9,4,237,5,0,0,soporte,bajo,Si
440,0.41,0.52,2,136,3,0,0,tecnico,bajo,Si
441,0.41,0.48,2,139,3,0,0,tecnico,bajo,Si
442,0.36,0.78,2,151,4,0,0,tecnico,bajo,Si
443,0.77,1,5,229,5,0,0,gerencia,bajo,Si
444,0.81,0.98,5,245,5,0,0,IT,bajo,Si
445,0.39,0.54,2,127,3,0,0,IT,bajo,Si
446,0.09,0.94,6,283,5,0,0,IT,bajo,Si
447,0.44,0.46,2,143,3,0,0,IT,bajo,Si
448,0.1,0.84,5,298,4,0,0,IT,bajo,Si
449,0.36,0.48,2,159,3,0,0,producto,bajo,Si
450,0.81,0.92,5,239,5,0,0,producto,bajo,Si
451,0.81,0.9,4,226,5,0,0,producto,intermedio,Si
452,0.85,0.98,5,248,5,0,0,producto,intermedio,Si
453,0.1,0.87,6,286,4,0,0,IT,intermedio,Si
454,0.37,0.54,2,145,3,0,0,laboratorio,intermedio,Si
455,0.09,0.97,7,254,4,1,0,laboratorio,intermedio,Si
456,0.44,0.53,2,127,3,0,0,laboratorio,intermedio,Si
457,0.86,0.93,5,223,5,0,0,laboratorio,intermedio,Si
458,0.77,1,4,255,5,0,0,laboratorio,intermedio,Si
459,0.41,0.48,2,136,3,0,0,marketing,intermedio,Si
460,0.4,0.48,2,137,3,0,0,ventas,intermedio,Si
461,0.43,0.49,2,135,3,0,0,contabilidad,intermedio,Si
462,0.43,0.5,2,137,3,0,0,soporte,intermedio,Si
463,0.8,0.53,3,255,5,0,0,tecnico,alto,Si
464,0.8,0.85,4,273,5,0,0,gerencia,bajo,Si
465,0.82,0.98,5,234,5,0,0,marketing,intermedio,Si
466,0.37,0.54,2,152,3,0,0,marketing,intermedio,Si
467,0.37,0.48,2,134,3,0,0,marketing,intermedio,Si
468,0.09,0.95,6,292,4,0,0,ventas,intermedio,Si
469,0.9,0.92,5,245,5,0,0,ventas,bajo,Si
470,0.41,0.52,2,159,3,0,0,ventas,bajo,Si
471,0.1,0.85,6,260,4,0,0,ventas,bajo,Si
472,0.44,0.53,2,149,3,0,0,ventas,bajo,Si
473,0.89,0.85,5,266,5,0,0,ventas,bajo,Si
474,0.42,0.56,2,149,3,0,0,ventas,bajo,Si
475,0.87,1,5,242,5,0,0,ventas,bajo,Si
476,0.45,0.57,2,134,3,0,0,ventas,bajo,Si
477,0.11,0.87,5,271,4,0,0,ventas,bajo,Si
478,0.09,0.79,6,275,4,0,0,ventas,bajo,Si
479,0.76,0.83,5,227,5,0,0,ventas,bajo,Si
480,0.11,0.96,7,277,5,0,0,ventas,bajo,Si
481,0.37,0.49,2,151,3,0,0,ventas,bajo,Si
482,0.1,0.79,6,274,4,0,0,ventas,bajo,Si
483,0.77,0.87,4,242,6,0,0,ventas,bajo,Si
484,0.42,0.54,2,143,3,1,0,ventas,bajo,Si
485,0.38,0.52,2,145,3,0,0,ventas,bajo,Si
486,0.32,0.95,5,172,2,0,0,ventas,bajo,Si
487,0.38,0.49,2,135,3,0,0,contabilidad,bajo,Si
488,0.19,1,4,192,4,0,0,contabilidad,bajo,Si
489,0.1,0.83,7,276,4,0,0,contabilidad,bajo,Si
490,0.76,0.88,4,206,4,0,0,recursos_humanos,intermedio,Si
491,0.53,0.56,4,281,6,0,0,recursos_humanos,intermedio,Si
492,0.39,0.51,2,151,3,0,0,recursos_humanos,intermedio,Si
493,0.11,0.83,6,244,4,0,0,recursos_humanos,intermedio,Si
494,0.1,0.94,6,309,4,0,0,tecnico,intermedio,Si
495,0.84,1,5,218,5,0,0,tecnico,intermedio,Si
496,0.82,0.99,4,263,6,0,0,tecnico,intermedio,Si
497,0.1,0.82,6,244,4,0,0,tecnico,intermedio,Si
498,0.59,0.49,7,263,4,0,0,tecnico,intermedio,Si
499,0.44,0.48,2,143,3,0,0,tecnico,intermedio,Si
500,0.89,0.95,2,181,5,0,0,tecnico,intermedio,Si
501,0.91,0.84,5,265,5,0,0,tecnico,intermedio,Si
502,0.66,0.57,5,161,5,0,0,tecnico,alto,Si
503,0.11,0.87,7,282,5,0,0,tecnico,bajo,Si
504,0.43,0.51,2,155,3,0,0,tecnico,intermedio,Si
505,0.78,0.83,4,217,6,0,0,soporte,intermedio,Si
506,0.11,0.97,6,289,5,0,0,soporte,intermedio,Si
507,0.83,0.98,4,259,5,0,0,soporte,intermedio,Si
508,0.39,0.54,2,158,3,0,0,soporte,bajo,Si
509,0.38,0.55,2,158,3,0,0,soporte,bajo,Si
510,0.37,0.57,2,155,3,0,0,soporte,bajo,Si
511,0.44,0.48,2,146,3,0,0,soporte,bajo,Si
512,0.53,0.85,2,164,5,0,0,soporte,bajo,Si
513,0.09,0.96,6,259,4,0,0,soporte,bajo,Si
514,0.11,0.89,6,293,4,0,0,soporte,bajo,Si
515,0.83,0.96,5,275,5,0,0,soporte,bajo,Si
516,0.88,1,5,219,6,1,0,tecnico,bajo,Si
517,0.1,0.89,6,247,4,0,0,tecnico,bajo,Si
518,0.09,0.86,7,309,4,0,0,tecnico,bajo,Si
519,0.44,0.54,2,151,3,0,0,gerencia,bajo,Si
520,0.39,0.51,2,129,3,0,0,IT,bajo,Si
521,0.87,0.94,4,274,5,0,0,IT,bajo,Si
522,0.74,0.99,4,233,5,0,0,IT,bajo,Si
523,0.1,0.95,7,289,4,0,0,IT,bajo,Si
524,0.74,0.82,4,239,6,0,0,IT,bajo,Si
525,0.75,0.99,5,221,5,0,0,producto,bajo,Si
526,0.41,0.56,2,150,3,0,0,producto,bajo,Si
527,0.41,0.45,2,144,3,1,0,producto,bajo,Si
528,0.09,0.9,7,289,4,0,0,producto,bajo,Si
529,0.09,0.8,6,301,5,0,0,IT,intermedio,Si
530,0.39,0.57,2,145,3,0,0,contabilidad,intermedio,Si
531,0.4,0.56,2,137,3,0,0,contabilidad,intermedio,Si
532,0.37,0.54,2,131,3,1,0,recursos_humanos,intermedio,Si
533,0.1,0.84,6,246,4,0,0,recursos_humanos,intermedio,Si
534,0.43,0.51,2,136,3,0,0,recursos_humanos,intermedio,Si
535,0.75,0.85,5,240,6,1,0,marketing,intermedio,Si
536,0.37,0.56,2,156,3,0,0,ventas,intermedio,Si
537,0.11,0.85,6,305,4,0,0,contabilidad,intermedio,Si
538,0.45,0.45,2,154,3,1,0,soporte,intermedio,Si
539,0.87,1,5,261,5,1,0,tecnico,intermedio,Si
540,0.11,0.94,7,244,4,0,0,gerencia,intermedio,Si
541,0.45,0.54,2,129,3,0,0,marketing,alto,Si
542,0.81,0.87,4,254,5,0,0,marketing,bajo,Si
543,0.77,0.91,5,236,5,0,0,marketing,intermedio,Si
544,0.89,0.92,5,237,5,0,0,ventas,intermedio,Si
545,0.43,0.49,2,135,3,0,0,ventas,intermedio,Si
546,0.78,1,5,236,5,0,0,ventas,intermedio,Si
547,0.37,0.47,2,149,3,0,0,ventas,bajo,Si
548,0.37,0.5,2,141,3,0,0,ventas,bajo,Si
549,0.85,0.82,4,270,5,0,0,ventas,bajo,Si
550,0.41,0.47,2,138,3,0,0,ventas,bajo,Si
551,0.11,0.96,6,298,4,0,0,ventas,bajo,Si
552,0.75,0.99,5,254,5,0,0,ventas,bajo,Si
553,0.82,0.85,5,248,5,0,0,ventas,bajo,Si
554,0.79,1,5,257,6,0,0,ventas,bajo,Si
555,0.43,0.53,2,150,3,0,0,ventas,bajo,Si
556,0.1,0.9,7,281,4,0,0,ventas,bajo,Si
557,0.46,0.48,2,141,3,1,0,ventas,bajo,Si
558,0.43,0.57,2,157,3,0,0,ventas,bajo,Si
559,0.43,0.55,2,136,3,0,0,ventas,bajo,Si
560,0.11,0.8,7,296,4,0,0,ventas,bajo,Si
561,0.09,0.86,6,279,4,0,0,ventas,bajo,Si
562,0.37,0.53,2,131,3,0,0,ventas,bajo,Si
563,0.4,0.57,2,160,3,0,0,contabilidad,bajo,Si
564,0.1,0.77,7,291,4,0,0,contabilidad,bajo,Si
565,0.41,0.53,2,157,3,0,0,contabilidad,bajo,Si
566,0.79,0.58,3,294,4,0,0,recursos_humanos,bajo,Si
567,0.11,0.79,7,310,4,0,0,recursos_humanos,bajo,Si
568,0.1,0.97,6,282,4,0,0,recursos_humanos,intermedio,Si
569,0.44,0.51,2,134,3,0,0,recursos_humanos,intermedio,Si
570,0.25,0.46,4,214,4,0,0,tecnico,intermedio,Si
571,0.44,0.52,2,137,3,0,0,tecnico,intermedio,Si
572,0.73,1,4,252,5,0,0,tecnico,intermedio,Si
573,0.75,0.97,5,243,6,0,0,tecnico,intermedio,Si
574,0.36,0.47,2,148,3,0,0,tecnico,intermedio,Si
575,0.37,0.49,2,151,3,0,0,tecnico,intermedio,Si
576,0.39,0.49,2,129,3,0,0,tecnico,intermedio,Si
577,0.48,0.78,2,198,2,0,0,tecnico,intermedio,Si
578,0.57,0.72,4,275,6,0,0,tecnico,intermedio,Si
579,0.9,0.96,5,243,5,0,0,tecnico,intermedio,Si
580,0.39,0.55,2,159,3,0,0,tecnico,alto,Si
581,0.44,0.51,2,145,3,0,0,soporte,bajo,Si
582,0.81,0.88,5,242,5,0,0,soporte,intermedio,Si
583,0.74,0.87,5,242,5,0,0,soporte,intermedio,Si
584,0.44,0.56,2,145,3,0,0,soporte,intermedio,Si
585,0.41,0.56,2,154,3,0,1,soporte,intermedio,Si
586,0.4,0.51,2,139,3,0,0,soporte,bajo,Si
587,0.46,0.57,2,152,3,0,0,soporte,bajo,Si
588,0.8,0.83,2,211,3,0,0,soporte,bajo,Si
589,0.87,0.9,5,258,5,0,0,soporte,bajo,Si
590,0.39,0.54,2,155,3,0,0,soporte,bajo,Si
591,0.38,0.55,2,148,3,0,0,soporte,bajo,Si
592,0.66,0.67,2,255,3,0,0,tecnico,bajo,Si
593,0.1,0.8,6,264,4,0,0,tecnico,bajo,Si
594,0.37,0.54,2,132,3,0,0,tecnico,bajo,Si
595,0.1,0.77,6,255,4,0,0,gerencia,bajo,Si
596,0.09,0.87,5,263,4,0,0,IT,bajo,Si
597,0.86,0.84,5,222,5,0,0,IT,bajo,Si
598,0.11,0.9,6,263,4,0,0,IT,bajo,Si
599,0.37,0.46,2,157,3,0,0,IT,bajo,Si
600,0.11,0.92,7,307,4,0,0,IT,bajo,Si
601,0.77,0.98,5,259,6,0,0,producto,bajo,Si
602,0.84,0.94,5,222,6,0,0,producto,bajo,Si
603,0.1,0.84,7,250,4,0,0,producto,bajo,Si
604,0.83,0.9,5,245,5,0,0,producto,bajo,Si
605,0.11,0.79,6,292,4,0,0,IT,bajo,Si
606,0.86,0.92,5,252,5,0,0,laboratorio,bajo,Si
607,0.38,0.56,2,161,3,0,0,laboratorio,intermedio,Si
608,0.11,0.88,5,250,4,0,0,laboratorio,intermedio,Si
609,0.45,0.49,2,134,3,0,0,laboratorio,intermedio,Si
610,0.1,0.85,7,279,4,0,0,laboratorio,intermedio,Si
611,0.09,0.95,7,256,4,0,0,marketing,intermedio,Si
612,0.39,0.53,2,127,3,0,0,ventas,intermedio,Si
613,0.37,0.47,2,138,3,1,0,contabilidad,intermedio,Si
614,0.81,0.97,5,243,5,0,0,soporte,intermedio,Si
615,0.09,0.9,7,296,4,0,0,tecnico,intermedio,Si
616,0.1,0.88,7,267,4,0,0,gerencia,intermedio,Si
617,0.39,0.49,2,144,3,0,0,marketing,intermedio,Si
618,0.83,0.95,4,251,5,0,0,marketing,intermedio,Si
619,0.45,0.57,2,148,3,0,0,marketing,alto,Si
620,0.43,0.51,2,141,3,0,0,ventas,bajo,Si
621,0.8,0.75,3,268,2,0,0,ventas,intermedio,Si
622,0.1,0.86,6,247,4,0,0,ventas,intermedio,Si
623,0.1,0.55,2,247,4,0,0,ventas,intermedio,Si
624,0.36,0.52,2,146,3,0,0,ventas,intermedio,Si
625,0.38,0.5,2,140,3,0,0,ventas,bajo,Si
626,0.78,0.98,5,263,6,0,0,ventas,bajo,Si
627,0.44,0.49,2,145,3,0,0,ventas,bajo,Si
628,0.41,0.46,2,156,3,1,0,ventas,bajo,Si
629,0.72,0.85,5,244,6,0,0,ventas,bajo,Si
630,0.46,0.54,2,144,3,0,0,ventas,bajo,Si
631,0.1,0.9,7,286,4,0,0,ventas,bajo,Si
632,0.34,0.67,4,141,2,0,0,ventas,bajo,Si
633,0.11,0.89,6,260,5,0,0,ventas,bajo,Si
634,0.38,0.56,2,154,3,0,0,ventas,bajo,Si
635,0.82,0.92,5,225,5,0,0,ventas,bajo,Si
636,0.39,0.57,2,127,3,0,0,ventas,bajo,Si
637,0.44,0.53,2,140,3,0,0,ventas,bajo,Si
638,0.43,0.52,2,147,3,0,0,ventas,bajo,Si
639,0.84,0.83,4,227,5,0,0,contabilidad,bajo,Si
640,0.43,0.48,2,153,3,0,0,contabilidad,bajo,Si
641,0.37,0.52,2,128,3,0,0,contabilidad,bajo,Si
642,0.74,0.97,4,228,5,0,0,recursos_humanos,bajo,Si
643,0.73,0.97,5,235,5,0,0,recursos_humanos,bajo,Si
644,0.37,0.47,2,148,3,0,0,recursos_humanos,bajo,Si
645,0.58,0.62,4,238,3,0,0,recursos_humanos,bajo,Si
646,0.4,0.54,2,141,3,0,0,tecnico,intermedio,Si
647,0.51,0.83,5,249,4,0,0,tecnico,intermedio,Si
648,0.46,0.5,2,151,3,0,0,tecnico,intermedio,Si
649,0.45,0.54,2,129,3,0,0,tecnico,intermedio,Si
650,0.46,0.5,2,156,3,0,0,tecnico,intermedio,Si
651,0.39,0.45,2,134,3,0,0,tecnico,intermedio,Si
652,0.09,0.88,6,269,4,0,0,tecnico,intermedio,Si
653,0.09,0.77,6,290,4,0,0,tecnico,intermedio,Si
654,0.37,0.51,2,132,3,0,0,tecnico,intermedio,Si
655,0.1,0.89,7,308,4,0,0,tecnico,intermedio,Si
656,0.77,1,4,232,5,0,0,tecnico,intermedio,Si
657,0.79,0.86,5,235,5,0,0,soporte,intermedio,Si
658,0.43,0.55,2,130,3,0,0,soporte,alto,Si
659,0.38,0.53,2,146,3,0,0,soporte,bajo,Si
660,0.77,0.91,5,221,6,0,0,soporte,intermedio,Si
661,0.44,0.5,2,130,3,0,0,soporte,intermedio,Si
662,0.39,0.46,2,136,3,0,0,soporte,intermedio,Si
663,0.78,0.89,5,274,6,0,0,soporte,intermedio,Si
664,0.1,0.79,6,256,5,0,0,soporte,bajo,Si
665,0.1,0.77,5,276,4,0,0,soporte,bajo,Si
666,0.75,0.85,5,267,5,0,0,soporte,bajo,Si
667,0.46,0.62,6,213,3,0,0,soporte,bajo,Si
668,0.91,0.97,4,274,6,0,0,tecnico,bajo,Si
669,0.1,0.92,6,258,4,0,0,tecnico,bajo,Si
670,0.72,0.6,3,153,5,0,0,tecnico,bajo,Si
671,0.11,0.95,6,245,4,0,0,gerencia,bajo,Si
672,0.11,0.94,6,264,4,0,0,IT,bajo,Si
673,0.46,0.57,2,154,3,0,0,IT,bajo,Si
674,0.37,0.46,2,149,3,0,0,IT,bajo,Si
675,0.46,0.5,2,157,3,0,0,IT,bajo,Si
676,0.43,0.57,2,127,3,0,0,IT,bajo,Si
677,0.11,0.82,6,270,4,0,0,producto,bajo,Si
678,0.73,0.89,5,236,6,0,0,producto,bajo,Si
679,0.43,0.47,2,158,3,0,0,producto,bajo,Si
680,0.86,1,5,229,5,0,0,producto,bajo,Si
681,0.1,0.83,6,269,4,0,0,IT,bajo,Si
682,0.4,0.49,2,128,3,0,0,ventas,bajo,Si
683,0.11,0.87,7,278,4,0,0,ventas,bajo,Si
684,0.86,0.98,3,158,5,0,0,ventas,bajo,Si
685,0.42,1,3,202,3,0,0,ventas,intermedio,Si
686,0.79,0.84,4,240,5,0,0,ventas,intermedio,Si
687,0.1,0.96,7,255,4,0,0,marketing,intermedio,Si
688,0.09,0.92,7,254,4,0,0,ventas,intermedio,Si
689,0.09,0.82,6,257,4,0,0,contabilidad,intermedio,Si
690,0.87,1,4,228,5,0,0,soporte,intermedio,Si
691,0.36,0.49,2,145,3,0,0,tecnico,intermedio,Si
692,0.42,0.75,3,218,4,0,0,gerencia,intermedio,Si
693,0.84,0.86,5,268,5,0,0,marketing,intermedio,Si
694,0.1,0.83,6,278,4,0,0,marketing,intermedio,Si
695,0.78,0.71,3,249,5,0,0,marketing,intermedio,Si
696,0.35,0.99,3,236,4,0,0,ventas,intermedio,Si
697,0.1,0.81,7,291,4,0,0,ventas,alto,Si
698,0.11,0.8,6,306,4,0,0,ventas,bajo,Si
699,0.43,0.48,2,135,3,0,0,ventas,intermedio,Si
700,0.38,0.45,2,156,3,0,0,ventas,intermedio,Si
701,0.46,0.54,2,143,3,0,0,ventas,intermedio,Si
702,0.89,0.82,4,243,5,0,0,ventas,intermedio,Si
703,0.45,0.5,2,147,3,0,0,ventas,bajo,Si
704,0.44,0.53,2,159,3,0,0,ventas,bajo,Si
705,0.74,0.54,5,216,3,0,0,ventas,bajo,Si
706,0.45,0.54,2,152,3,0,0,ventas,bajo,Si
707,0.79,0.93,4,226,5,0,0,ventas,bajo,Si
708,0.79,0.91,5,271,5,0,0,ventas,bajo,Si
709,0.11,0.87,6,255,4,0,0,ventas,bajo,Si
710,0.42,0.48,2,140,3,0,0,ventas,bajo,Si
711,0.64,0.9,6,252,2,0,0,ventas,bajo,Si
712,0.4,0.55,2,159,3,0,0,ventas,bajo,Si
713,0.84,0.98,5,270,5,0,0,ventas,bajo,Si
714,0.73,0.92,5,232,5,0,0,ventas,bajo,Si
715,0.4,0.51,2,144,3,0,0,contabilidad,bajo,Si
716,0.36,0.45,2,127,3,0,0,contabilidad,bajo,Si
717,0.43,0.47,2,131,3,0,0,contabilidad,bajo,Si
718,0.11,0.78,6,243,4,0,0,recursos_humanos,bajo,Si
719,0.91,1,5,244,6,0,0,recursos_humanos,bajo,Si
720,0.8,1,5,260,5,0,0,recursos_humanos,bajo,Si
721,0.42,0.49,2,139,3,0,0,recursos_humanos,bajo,Si
722,0.31,0.87,4,184,3,0,0,tecnico,bajo,Si
723,0.44,0.47,2,130,3,0,0,tecnico,bajo,Si
724,0.38,0.54,2,135,3,0,0,tecnico,intermedio,Si
725,0.45,0.56,2,146,3,0,0,tecnico,intermedio,Si
726,0.43,0.46,2,149,3,0,0,tecnico,intermedio,Si
727,0.45,0.46,2,153,3,1,0,tecnico,intermedio,Si
728,0.43,0.57,2,160,3,0,0,tecnico,intermedio,Si
729,0.43,0.49,2,160,3,0,0,tecnico,intermedio,Si
730,0.09,0.83,6,282,4,0,0,tecnico,intermedio,Si
731,0.43,0.47,2,128,3,0,0,tecnico,intermedio,Si
732,0.79,0.94,4,232,5,0,0,tecnico,intermedio,Si
733,0.85,0.58,3,226,2,0,0,soporte,intermedio,Si
734,0.38,0.45,2,129,3,0,0,soporte,intermedio,Si
735,0.11,0.92,7,255,4,0,0,soporte,intermedio,Si
736,0.83,0.99,5,258,5,0,0,soporte,alto,Si
737,0.81,0.91,4,229,5,0,0,soporte,bajo,Si
738,0.42,0.56,2,143,3,0,0,soporte,intermedio,Si
739,0.11,0.87,6,257,4,0,0,soporte,intermedio,Si
740,0.11,0.85,7,275,4,0,0,soporte,intermedio,Si
741,0.1,0.89,7,291,4,0,0,soporte,intermedio,Si
742,0.5,0.54,5,153,4,0,0,soporte,bajo,Si
743,0.44,0.49,2,154,3,0,0,soporte,bajo,Si
744,0.11,0.9,6,301,4,0,0,tecnico,bajo,Si
745,0.39,0.52,2,134,3,0,0,tecnico,bajo,Si
746,0.11,0.78,6,245,4,0,0,tecnico,bajo,Si
747,0.36,0.5,2,132,3,0,0,gerencia,bajo,Si
748,0.43,0.51,2,130,3,0,0,IT,bajo,Si
749,0.4,0.5,2,127,3,0,0,IT,bajo,Si
750,0.86,0.84,4,246,6,0,0,IT,bajo,Si
751,0.38,0.49,2,145,3,0,0,IT,bajo,Si
752,0.46,0.45,2,138,3,0,1,IT,bajo,Si
753,0.37,0.57,2,129,3,0,0,producto,bajo,Si
754,0.43,0.52,2,150,3,0,0,producto,bajo,Si
755,0.66,0.93,5,253,5,0,0,producto,bajo,Si
756,0.37,0.48,2,160,3,0,0,producto,bajo,Si
757,0.77,0.92,5,235,5,0,0,IT,bajo,Si
758,0.38,0.55,2,151,3,0,0,ventas,bajo,Si
759,0.39,0.54,2,127,3,0,0,ventas,bajo,Si
760,0.41,0.55,2,151,3,0,0,ventas,bajo,Si
761,0.1,0.9,7,290,4,0,0,ventas,bajo,Si
762,0.09,0.93,6,249,4,0,0,ventas,bajo,Si
763,0.41,0.47,2,131,3,0,0,marketing,intermedio,Si
764,0.39,0.46,2,159,3,0,0,ventas,intermedio,Si
765,0.83,0.99,4,223,5,0,0,contabilidad,intermedio,Si
766,0.09,0.87,3,214,2,0,0,soporte,intermedio,Si
767,0.75,0.81,5,227,5,0,0,tecnico,intermedio,Si
768,0.44,0.54,2,127,3,0,0,gerencia,intermedio,Si
769,0.1,0.84,6,293,5,0,0,marketing,intermedio,Si
770,0.42,0.46,2,141,3,0,0,marketing,intermedio,Si
771,0.1,0.83,6,300,4,0,0,marketing,intermedio,Si
772,0.1,0.86,6,309,4,0,0,ventas,intermedio,Si
773,0.31,0.77,4,149,3,0,0,ventas,intermedio,Si
774,0.42,0.54,2,159,3,0,0,ventas,intermedio,Si
775,0.38,0.5,2,152,3,0,0,ventas,alto,Si
776,0.39,0.57,2,158,3,0,0,ventas,bajo,Si
777,0.1,0.97,6,254,5,0,0,ventas,intermedio,Si
778,0.11,0.93,6,294,4,0,0,ventas,intermedio,Si
779,0.1,0.92,7,269,4,0,0,ventas,intermedio,Si
780,0.11,0.9,7,247,4,0,0,ventas,intermedio,Si
781,0.44,0.65,3,271,4,0,0,ventas,bajo,Si
782,0.91,0.96,4,232,5,0,0,ventas,bajo,Si
783,0.72,1,4,245,5,0,0,ventas,bajo,Si
784,0.36,0.46,2,132,3,0,0,ventas,bajo,Si
785,0.44,0.57,2,131,3,0,0,ventas,bajo,Si
786,0.85,0.99,5,248,5,0,0,ventas,bajo,Si
787,0.78,0.93,5,225,5,0,0,ventas,bajo,Si
788,0.39,0.46,2,156,3,0,0,ventas,bajo,Si
789,0.78,0.81,3,222,2,0,0,ventas,bajo,Si
790,0.1,0.92,6,243,4,1,0,ventas,bajo,Si
791,0.23,0.99,4,204,4,1,0,contabilidad,bajo,Si
792,0.11,0.87,6,301,4,0,0,contabilidad,bajo,Si
793,0.9,0.83,5,259,5,0,0,contabilidad,bajo,Si
794,0.91,0.89,4,247,5,0,0,recursos_humanos,bajo,Si
795,0.11,0.79,7,295,4,0,0,recursos_humanos,bajo,Si
796,0.43,0.54,2,150,3,0,0,recursos_humanos,bajo,Si
797,0.45,0.49,2,151,3,0,0,recursos_humanos,bajo,Si
798,0.11,0.91,5,291,4,0,0,tecnico,bajo,Si
799,0.11,0.93,6,253,4,1,0,tecnico,bajo,Si
800,0.43,0.5,2,161,3,0,0,tecnico,bajo,Si
801,0.91,0.97,4,251,6,0,0,tecnico,bajo,Si
802,0.43,0.55,2,153,3,0,0,tecnico,intermedio,Si
803,0.85,0.82,5,264,6,0,0,tecnico,intermedio,Si
804,0.1,0.77,6,310,4,0,0,tecnico,intermedio,Si
805,0.81,0.95,5,266,5,0,0,tecnico,intermedio,Si
806,0.36,0.62,4,237,2,0,0,tecnico,intermedio,Si
807,0.45,0.54,2,138,3,0,0,tecnico,intermedio,Si
808,0.86,1,5,227,5,0,0,tecnico,intermedio,Si
809,0.71,1,4,300,5,0,0,soporte,intermedio,Si
810,0.11,0.97,7,310,4,0,0,soporte,intermedio,Si
811,0.84,0.93,5,236,5,0,0,soporte,intermedio,Si
812,0.09,0.97,7,288,4,0,0,soporte,intermedio,Si
813,0.38,0.49,2,127,3,0,0,soporte,intermedio,Si
814,0.15,0.55,6,139,4,0,0,soporte,alto,Si
815,0.1,0.92,7,253,4,1,0,soporte,bajo,Si
816,0.8,0.97,4,218,5,1,0,soporte,intermedio,Si
817,0.84,0.97,5,251,5,0,0,soporte,intermedio,Si
818,0.11,0.87,6,264,4,0,0,soporte,intermedio,Si
819,0.89,0.79,3,149,2,0,0,soporte,intermedio,Si
820,0.45,0.51,2,138,3,0,0,tecnico,bajo,Si
821,0.11,0.93,7,284,4,0,0,tecnico,bajo,Si
822,0.74,0.93,5,244,5,0,0,tecnico,bajo,Si
823,0.41,0.5,2,128,3,0,0,gerencia,bajo,Si
824,0.44,0.53,2,154,3,0,0,IT,bajo,Si
825,0.37,0.56,2,138,3,0,0,IT,bajo,Si
826,0.11,0.86,6,308,4,0,0,IT,bajo,Si
827,0.1,0.93,6,269,4,0,0,IT,bajo,Si
828,0.7,0.74,6,136,3,0,0,IT,bajo,Si
829,0.59,1,2,160,5,0,0,producto,bajo,Si
830,0.38,0.53,2,138,3,0,0,producto,bajo,Si
831,0.72,0.95,4,220,5,0,0,producto,bajo,Si
832,0.73,1,5,274,5,0,0,producto,bajo,Si
833,0.39,0.48,2,161,3,0,0,IT,bajo,Si
834,0.89,0.82,5,224,6,0,0,laboratorio,bajo,Si
835,0.89,1,4,260,5,0,0,laboratorio,bajo,Si
836,0.11,0.78,6,300,4,1,0,laboratorio,bajo,Si
837,0.43,0.56,2,133,3,0,0,laboratorio,bajo,Si
838,0.09,0.93,6,308,4,0,0,laboratorio,bajo,Si
839,0.81,0.9,5,238,6,0,0,marketing,bajo,Si
840,0.37,0.53,2,126,3,0,0,ventas,bajo,Si
841,0.36,0.56,2,138,3,0,0,contabilidad,intermedio,Si
842,0.11,0.85,6,299,4,0,0,soporte,intermedio,Si
843,0.1,0.85,6,254,4,0,0,tecnico,intermedio,Si
844,0.66,0.47,7,156,2,0,0,gerencia,intermedio,Si
845,0.39,0.47,2,152,3,0,0,marketing,intermedio,Si
846,0.44,0.51,2,146,3,0,0,marketing,intermedio,Si
847,0.1,0.84,6,253,4,0,0,marketing,intermedio,Si
848,0.79,0.94,5,227,6,0,0,ventas,intermedio,Si
849,0.1,0.81,6,301,4,1,0,ventas,intermedio,Si
850,0.54,0.94,6,294,3,0,0,ventas,intermedio,Si
851,0.37,0.47,2,151,3,0,0,ventas,intermedio,Si
852,0.37,0.57,2,128,3,0,0,ventas,intermedio,Si
853,0.82,0.89,5,217,5,0,0,ventas,alto,Si
854,0.45,0.52,2,160,3,0,0,ventas,bajo,Si
855,0.79,0.9,5,263,5,0,0,ventas,intermedio,Si
856,0.42,0.56,2,156,3,0,0,ventas,intermedio,Si
857,0.1,0.85,6,273,4,0,0,ventas,intermedio,Si
858,0.11,0.78,6,303,4,0,0,ventas,intermedio,Si
859,0.74,1,4,253,5,0,0,ventas,bajo,Si
860,0.1,0.93,6,270,4,0,0,ventas,bajo,Si
861,0.79,1,4,218,5,0,0,ventas,bajo,Si
862,0.43,0.48,2,144,3,0,0,ventas,bajo,Si
863,0.41,0.47,2,154,3,0,0,ventas,bajo,Si
864,0.39,0.55,2,146,3,0,0,ventas,bajo,Si
865,0.1,0.94,6,260,4,0,0,ventas,bajo,Si
866,0.82,0.85,5,218,5,0,0,ventas,bajo,Si
867,0.41,0.46,2,128,3,0,0,contabilidad,bajo,Si
868,0.42,0.56,2,128,3,0,0,contabilidad,bajo,Si
869,0.74,0.88,4,248,6,0,0,contabilidad,bajo,Si
870,0.38,0.57,2,152,3,1,0,recursos_humanos,bajo,Si
871,0.39,0.56,2,126,3,0,0,recursos_humanos,bajo,Si
872,0.87,0.94,4,260,5,0,0,recursos_humanos,bajo,Si
873,0.1,0.9,5,263,4,0,0,recursos_humanos,bajo,Si
874,0.78,1,5,220,5,0,0,tecnico,bajo,Si
875,0.14,0.73,7,282,5,0,0,tecnico,bajo,Si
